claim_id,policy_number,claim_number,sum_insured,product,agent,class_of_business,risk_type,loss_date,client_type,renewal_frequency,primary_cause,secondary_cause,branch,target
ID_JJQS16AWRZRG,pol000007992,claim0008486,0.0,prod00015,ag00226,cob00034,rt00023,2021-05-21,ct0001,rf0002,pc0007,sc00021,br00001,14726.47
ID_KXBTNL5JZLGG,pol000007572,claim0006400,400000.0,prod00021,ag00226,cob00026,rt00013,2018-12-18,ct0001,rf0004,pc0004,sc00037,br00001,1005.0
ID_7G0L42DOYW3V,pol000005951,claim0002298,80000.0,prod00015,ag00037,cob00034,rt00023,2019-01-05,ct0001,rf0002,pc0007,sc00021,br00002,3537.0
ID_6SQNZCD9FG64,pol000005926,claim0001753,1607178.0,prod00015,ag00037,cob00034,rt00023,2019-10-29,ct0001,rf0003,pc0007,sc00024,br00002,13786.7
ID_FTUHM4X8V9L2,pol000006077,claim0006022,20000.0,prod00015,ag00068,cob00010,rt00023,2019-07-09,ct0001,rf0002,pc0007,sc00024,br00002,10000.0
ID_0D0VVIXRBKAX,pol000006179,claim0004397,6120000.0,prod00018,ag00037,cob00023,rt00027,2019-06-25,ct0001,rf0002,pc0017,sc00050,br00002,4365.52
ID_C83HWSF9T8RM,pol000005830,claim0001060,130000.0,prod00015,ag00037,cob00010,rt00023,2018-04-04,ct0001,rf0003,pc0007,sc00023,br00002,2840.55
ID_L89ND01C3TWT,pol000006608,claim0004934,5000.0,prod00005,ag00226,cob00009,rt00032,2018-02-17,ct0003,rf0004,pc0007,sc00024,br00002,826.0
ID_WV4S5MZ6V4RS,pol000009506,claim0010773,76000.0,prod00015,ag00037,cob00034,rt00023,2018-04-26,ct0001,rf0002,pc0007,sc00024,br00005,6097.03
ID_AODQLKE6LKNE,pol000009644,claim0011113,3881000.0,prod00002,ag00064,cob00004,rt00001,2018-04-30,ct0001,rf0002,pc0002,sc00016,br00006,148.75
ID_7K6WDCSJC4KN,pol000005797,claim0000854,158400.0,prod00011,ag00037,cob00015,rt00018,2018-01-01,ct0001,rf0002,pc0001,sc00004,br00002,2700.0
ID_RQ4S5RU0UIUM,pol000007659,claim0006523,20000.0,prod00027,ag00037,cob00010,rt00006,2020-05-02,ct0003,rf0001,pc0007,sc00024,br00001,20000.0
ID_RZ0LC6T49E5A,pol000007751,claim0007137,130000.0,prod00015,ag00037,cob00034,rt00023,2018-03-29,ct0001,rf0002,pc0007,sc00024,br00001,202.5
ID_LWALYKIDW2P3,pol000010045,claim0011826,10000.0,prod00027,ag00068,cob00010,rt00006,2019-12-27,ct0003,rf0001,pc0007,sc00024,br00007,10125.0
ID_56R16B434SKV,pol000007820,claim0007592,75000.0,prod00015,ag00226,cob00034,rt00023,2018-09-15,ct0001,rf0002,pc0007,sc00022,br00001,414.0
ID_FTDY0K2V8VBC,pol000005723,claim0000682,2453600.0,prod00012,ag00068,cob00016,rt00015,2018-06-24,ct0001,rf0001,pc0005,sc00004,br00002,1665.0
ID_6YDFQBJGQEUZ,pol000006085,claim0007957,1320000.0,prod00015,ag00037,cob00034,rt00023,2021-06-14,ct0001,rf0005,pc0002,sc00003,br00002,31451.0
ID_LN4PZW6RRGZT,pol000008251,claim0008994,10000.0,prod00005,ag00226,cob00009,rt00032,2018-02-25,ct0003,rf0001,pc0007,sc00023,br00001,3926.69
ID_4TYSGA6WC3XX,pol000006030,claim0003603,44000.0,prod00015,ag00068,cob00034,rt00023,2019-02-11,ct0001,rf0001,pc0007,sc00021,br00002,5720.0
ID_3SJLWHJE46S3,pol000005967,claim0002705,9353730.0,prod00015,ag00037,cob00010,rt00023,2020-06-19,ct0001,rf0005,pc0007,sc00024,br00002,263002.22
ID_DW855BWHZFYH,pol000006014,claim0006857,1000000.0,prod00015,ag00037,cob00010,rt00023,2021-02-05,ct0001,rf0003,pc0007,sc00024,br00002,37000.0
ID_RCSM7RRZQFKH,,claim0011067,3000.0,prod00027,ag00064,cob00010,rt00006,2019-06-13,ct0003,rf0001,pc0007,sc00024,br00001,0.0
ID_HY1Z40WGQHBR,pol000007721,claim0006720,22797500.0,prod00012,ag00068,cob00016,rt00015,2021-10-06,ct0001,rf0001,pc0011,sc00049,br00001,0.0
ID_8TDPT2OA0PMW,pol000010151,claim0012074,0.0,prod00008,ag00068,cob00013,rt00050,2020-12-01,ct0001,rf0002,pc0012,sc00032,br00007,0.0
ID_AFEA9KV3KGYK,pol000008055,claim0008708,3000.0,prod00029,ag00226,cob00010,rt00026,2018-02-02,ct0001,rf0002,pc0015,sc00020,br00001,0.0
ID_US33OZPDPH5M,pol000006026,claim0003321,1700000.0,prod00015,ag00037,cob00034,rt00023,2020-02-09,ct0001,rf0002,pc0002,sc00003,br00002,1496.47
ID_1JR0Q5CSLED5,pol000005830,claim0001727,80000.0,prod00015,ag00037,cob00034,rt00023,2018-11-22,ct0001,rf0003,pc0007,sc00024,br00002,4568.4
ID_YHERBJITRMVA,pol000007815,claim0007561,167000.0,prod00015,ag00226,cob00010,rt00023,2018-12-10,ct0001,rf0002,pc0007,sc00024,br00001,15998.8
ID_DMDS4F79EER1,pol000006043,claim0003683,20000.0,prod00015,ag00068,cob00010,rt00023,2018-07-18,ct0001,rf0002,pc0015,sc00020,br00002,3525.0
ID_FS91QIFDAF2S,pol000007857,claim0007951,5000.0,prod00005,ag00037,cob00009,rt00032,2018-10-27,ct0003,rf0001,pc0007,sc00022,br00002,569.0
ID_SNZXUZ17WYDH,pol000007319,claim0006065,110000.0,prod00027,ag00226,cob00031,rt00006,2020-01-23,ct0003,rf0001,pc0007,sc00023,br00001,0.0
ID_FZH3YMY8DSVQ,pol000007844,claim0007821,0.0,prod00015,ag00064,cob00022,rt00025,2020-06-04,ct0001,rf0001,pc0007,sc00022,br00001,1645.0
ID_VRR6BD8O84IE,pol000007728,claim0006930,12000.0,prod00026,ag00068,cob00030,rt00029,2019-06-02,ct0001,rf0001,pc0014,sc00036,br00002,900.0
ID_RYTO2CIDU7HB,pol000006459,claim0004721,5000.0,prod00005,ag00037,cob00009,rt00032,2018-01-13,ct0003,rf0001,pc0007,sc00024,br00002,1059.84
ID_MWTAKXBISWX9,pol000010017,claim0011794,5000.0,prod00005,ag00226,cob00009,rt00032,2018-05-29,ct0003,rf0002,pc0007,sc00023,br00008,962.23
ID_MCT66OMHCD7O,pol000007603,claim0006446,100000.0,prod00021,ag00226,cob00026,rt00013,2018-04-11,ct0003,rf0002,pc0002,sc00003,br00001,2421.72
ID_79IO7R3BZDO2,pol000007693,claim0006638,54000.0,prod00011,ag00226,cob00015,rt00018,2019-04-07,ct0001,rf0002,pc0001,sc00007,br00001,0.0
ID_6BN2IKBND93W,pol000006990,claim0005522,50000.0,prod00034,ag00037,cob00036,rt00041,2018-12-06,ct0001,rf0002,pc0015,sc00020,br00002,1828.5
ID_CS5E9FCHONAJ,pol000007799,claim0007480,56000.0,prod00015,ag00021,cob00034,rt00023,2018-08-09,ct0001,rf0002,pc0007,sc00023,br00001,362.25
ID_W802KCLDZ2LR,pol000010681,claim0013018,4500.0,prod00005,ag00044,cob00009,rt00032,2018-06-24,ct0003,rf0002,pc0007,sc00023,br00009,1066.05
ID_LXDUFJFJ63G0,pol000010827,claim0013299,4938500.0,prod00015,ag00226,cob00034,rt00023,2020-11-16,ct0001,rf0001,pc0007,sc00021,br00001,0.0
ID_2YNTHD6FUPJ0,pol000005797,claim0000878,158400.0,prod00011,ag00037,cob00015,rt00018,2018-01-01,ct0001,rf0002,pc0001,sc00008,br00002,5123.41
ID_U2AQQ7H33CMS,pol000007814,claim0007645,40000.0,prod00015,ag00226,cob00034,rt00023,2018-04-05,ct0001,rf0002,pc0007,sc00023,br00001,1390.0
ID_2CH7AP08O2DO,pol000009922,claim0011576,15000.0,prod00031,ag00226,cob00023,rt00039,2018-12-31,ct0001,rf0002,pc0017,sc00050,br00006,930.0
ID_X3FU6L9A8GTZ,pol000011067,claim0013914,5000.0,prod00005,ag00068,cob00009,rt00032,2019-03-29,ct0003,rf0002,pc0007,sc00022,br00007,536.83
ID_AUWQT5KH68MZ,pol000009625,claim0013942,15000.0,prod00031,ag00037,cob00023,rt00039,2018-04-10,ct0001,rf0002,pc0017,sc00004,br00005,0.0
ID_P1S1L18SHE0A,pol000006395,claim0004637,10000.0,prod00005,ag00068,cob00010,rt00032,2018-06-21,ct0003,rf0001,pc0007,sc00004,br00002,486.0
ID_XT9TU5UWG2ZG,pol000008021,claim0013496,906350528.0,prod00015,ag00037,cob00034,rt00023,2021-10-03,ct0001,rf0003,pc0007,sc00023,br00001,173250.0
ID_X3PR5DF1YND0,pol000009997,claim0011769,3500.0,prod00005,ag00226,cob00009,rt00032,2018-08-18,ct0003,rf0001,pc0007,sc00004,br00008,80.0
ID_I0U7FR3Y3U5J,pol000005830,claim0001040,385000.0,prod00015,ag00037,cob00034,rt00023,2019-01-22,ct0001,rf0003,pc0007,sc00023,br00002,983.25
ID_JNRH1BF64OUF,pol000009986,claim0011756,4000.0,prod00005,ag00226,cob00009,rt00032,2018-07-07,ct0003,rf0001,pc0007,sc00023,br00008,470.0
ID_AHTB5N7I3EA9,pol000005839,claim0001114,3610000.0,prod00015,ag00226,cob00034,rt00023,2020-10-30,ct0001,rf0005,pc0007,sc00023,br00002,38540.7
ID_OJZZQMD7JI0I,pol000007821,claim0007700,12602366.34,prod00015,ag00037,cob00034,rt00023,2021-03-05,ct0001,rf0001,pc0007,sc00023,br00001,593271.77
ID_M6J2DPXG7QUO,pol000005960,claim0002502,6400967.19,prod00015,ag00037,cob00034,rt00023,2021-03-19,ct0001,rf0003,pc0007,sc00025,br00002,13000.0
ID_NP38T3SBN1J7,pol000005607,claim0000466,126500.0,prod00027,ag00064,cob00031,rt00006,2020-02-26,ct0003,rf0001,pc0007,sc00021,br00002,22080.28
ID_YDTCSLY8DB2W,pol000009291,claim0010329,0.0,prod00028,ag00037,cob00009,rt00033,2018-12-06,ct0003,rf0001,pc0007,sc00023,br00001,0.0
ID_3R1VT1RTO262,pol000006047,claim0003703,3120000.0,prod00015,ag00037,cob00034,rt00023,2019-11-13,ct0001,rf0003,pc0007,sc00023,br00002,56677.5
ID_DRBSAAKD2IPE,pol000005863,claim0001340,55000.0,prod00015,ag00068,cob00034,rt00023,2018-07-19,ct0001,rf0001,pc0007,sc00023,br00002,227.7
ID_17C3NVIV97CN,pol000010066,claim0011859,500000.0,prod00027,ag00068,cob00031,rt00006,2021-08-01,ct0003,rf0001,pc0007,sc00023,br00007,35909.09
ID_PYTIR6OXZ21O,pol000005682,claim0000572,13000.0,prod00027,ag00068,cob00031,rt00006,2019-06-05,ct0003,rf0001,pc0007,sc00023,br00003,0.0
ID_75FU1VWHHGFV,pol000009395,claim0010478,350000.0,prod00002,ag00037,cob00004,rt00001,2018-12-07,ct0001,rf0002,pc0001,sc00004,br00005,24235.15
ID_UYHMC21XQZ7C,pol000006949,claim0005377,30000.0,prod00030,ag00037,cob00009,rt00037,2018-10-11,ct0001,rf0001,pc0002,sc00045,br00002,1008.26
ID_NURO55QLP44S,pol000005933,claim0002324,62000.0,prod00015,ag00226,cob00034,rt00023,2019-12-21,ct0001,rf0001,pc0007,sc00023,br00002,433.23
ID_DLOTQMPY7XBV,pol000007950,claim0008288,0.0,prod00015,ag00083,cob00034,rt00024,2019-10-29,ct0001,rf0002,pc0007,sc00024,br00001,10000.0
ID_GLGYGGX4EWEH,pol000008072,claim0008731,15000.0,prod00017,ag00226,cob00002,rt00009,2019-06-17,ct0001,rf0002,pc0004,sc00057,br00001,9400.0
ID_YQ7Y6TN3FL4H,pol000010540,claim0012811,0.0,prod00028,ag00068,cob00009,rt00033,2019-01-10,ct0003,rf0001,pc0007,sc00023,br00007,184.0
ID_LV58DQWELFDW,pol000009825,claim0011431,100000.0,prod00021,ag00064,cob00026,rt00013,2018-07-15,ct0003,rf0002,pc0002,sc00003,br00006,65.0
ID_MA9T5W9XSLCV,pol000006075,claim0003937,155000.0,prod00015,ag00068,cob00034,rt00023,2018-12-15,ct0001,rf0001,pc0007,sc00021,br00002,0.0
ID_VFZIFXUQIKHS,pol000006118,claim0004090,5000000.0,prod00015,ag00037,cob00034,rt00023,2020-06-20,ct0001,rf0002,pc0007,sc00023,br00002,178670.48
ID_9CTNUNAE9XIB,pol000007920,claim0008393,2173500.0,prod00015,ag00068,cob00034,rt00023,2020-08-08,ct0001,rf0002,pc0007,sc00023,br00001,1530.29
ID_938ZKWXZP51D,pol000010207,claim0012166,2268000.0,prod00015,ag00068,cob00034,rt00023,2019-12-13,ct0001,rf0003,pc0007,sc00023,br00007,4241.53
ID_TBCRM6YKUGI1,pol000005404,claim0000271,500000.0,prod00003,ag00037,cob00007,rt00004,2019-10-04,ct0001,rf0002,pc0002,sc00005,br00002,2021.76
ID_8B2KIVHV2BIU,pol000006026,claim0003429,2926000.0,prod00015,ag00037,cob00034,rt00023,2019-12-25,ct0001,rf0002,pc0007,sc00022,br00002,16787.7
ID_R7A4A9UTE5XT,pol000005951,claim0002297,38000.0,prod00015,ag00037,cob00034,rt00023,2018-12-22,ct0001,rf0002,pc0007,sc00023,br00002,5127.49
ID_5YTQKOEL2EA6,pol000009478,claim0010811,1400000.0,prod00015,ag00064,cob00034,rt00023,2020-05-07,ct0001,rf0002,pc0007,sc00024,br00005,43200.0
ID_BLYC494L5KKA,pol000007684,claim0006577,27615.0,prod00012,ag00068,cob00016,rt00015,2018-11-27,ct0001,rf0004,pc0005,sc00019,br00001,1982.7
ID_Z0IJTGJQNJFR,pol000009948,claim0011674,100000.0,prod00015,ag00226,cob00034,rt00023,2018-11-22,ct0002,rf0002,pc0007,sc00031,br00008,1000.0
ID_YF53JMES6KKQ,pol000010207,claim0012232,16493400.0,prod00015,ag00068,cob00034,rt00023,2021-09-01,ct0001,rf0003,pc0007,sc00024,br00007,215619.5
ID_7ZF0K1J7ILZ2,pol000005703,claim0000607,426000.0,prod00021,ag00068,cob00026,rt00013,2018-09-20,ct0003,rf0001,pc0001,sc00007,br00002,16060.67
ID_0T9MMCH4AA76,pol000005960,claim0002571,73800.0,prod00015,ag00037,cob00034,rt00023,2018-09-21,ct0001,rf0002,pc0007,sc00022,br00002,45.0
ID_6WZVW38TNVRL,pol000007914,claim0008180,3000.0,prod00015,ag00083,cob00033,rt00024,2019-08-08,ct0001,rf0002,pc0007,sc00024,br00001,3000.0
ID_GWCFODZ0T5ZQ,pol000006026,claim0003402,1700000.0,prod00015,ag00037,cob00034,rt00023,2020-01-23,ct0001,rf0002,pc0007,sc00022,br00002,7074.0
ID_TP3Q1GAS3GWE,pol000009131,claim0010151,275000.0,prod00027,ag00226,cob00031,rt00006,2021-03-24,ct0003,rf0002,pc0007,sc00023,br00001,85000.0
ID_MXBIZ5FEF0E4,pol000007723,claim0006785,1150000.0,prod00015,ag00021,cob00034,rt00023,2019-08-10,ct0001,rf0003,pc0007,sc00023,br00001,3324.42
ID_S0RC1V806HTK,pol000009363,claim0010425,13500.0,prod00005,ag00037,cob00009,rt00032,2018-12-24,ct0003,rf0001,pc0007,sc00023,br00001,879.5
ID_H5UPQHQ5D2SP,pol000005797,claim0000799,158400.0,prod00011,ag00037,cob00015,rt00018,2018-01-09,ct0001,rf0002,pc0001,sc00008,br00002,1066.5
ID_36XOCF7VDDG3,pol000007666,claim0006532,244000.0,prod00027,ag00226,cob00010,rt00006,2021-03-11,ct0003,rf0002,pc0007,sc00024,br00001,221500.0
ID_7JEJIACVJDDC,pol000007528,claim0006345,212000.0,prod00027,ag00064,cob00010,rt00006,2020-07-04,ct0003,rf0001,pc0007,sc00023,br00001,161488.0
ID_L3NBA5INTPDD,pol000010425,claim0012661,25000.0,prod00005,ag00068,cob00009,rt00032,2019-01-02,ct0003,rf0002,pc0007,sc00023,br00007,0.0
ID_P0GFASLXCM63,pol000007300,claim0006040,200000.0,prod00027,ag00226,cob00031,rt00006,2019-12-20,ct0003,rf0001,pc0007,sc00023,br00001,16198.2
ID_88MDPDNNWC9T,pol000007678,claim0006569,520000.0,prod00027,ag00068,cob00031,rt00006,2021-09-17,ct0003,rf0001,pc0007,sc00023,br00001,49950.0
ID_ER8GAOJGMF68,pol000006318,claim0004523,4000.0,prod00005,ag00037,cob00009,rt00032,2018-01-13,ct0003,rf0001,pc0007,sc00023,br00002,143.1
ID_Q8FZFF775SC1,pol000007393,claim0006171,680000.0,prod00027,ag00083,cob00031,rt00006,2021-03-23,ct0003,rf0002,pc0007,sc00021,br00001,19440.0
ID_619RPCXF2B29,pol000007899,claim0008131,105000.0,prod00015,ag00037,cob00034,rt00023,2018-12-17,ct0001,rf0002,pc0007,sc00023,br00001,0.0
ID_YQVQUS7V1988,pol000006060,claim0003831,80100.0,prod00015,ag00068,cob00034,rt00023,2018-09-18,ct0003,rf0002,pc0007,sc00021,br00002,4429.8
ID_7XQOXSMBN4I4,pol000009809,claim0011410,350000.0,prod00015,ag00037,cob00034,rt00023,2019-11-23,ct0002,rf0001,pc0007,sc00026,br00006,46734.13
ID_QCGP72PLSXSL,pol000007723,claim0006889,32777080.0,prod00015,ag00021,cob00034,rt00023,2021-08-23,ct0001,rf0005,pc0007,sc00023,br00001,0.0
ID_OI9Z23JC7AP6,pol000009579,claim0010994,8000.0,prod00005,ag00226,cob00009,rt00032,2018-07-20,ct0003,rf0001,pc0002,sc00004,br00005,768.91
ID_5WKN4L4DGDV3,pol000006025,claim0003255,30000.0,prod00015,ag00037,cob00034,rt00023,2018-12-12,ct0001,rf0002,pc0007,sc00022,br00002,1701.7
ID_YQUX84TST36Q,pol000007617,claim0006466,20000.0,prod00027,ag00037,cob00010,rt00006,2020-12-01,ct0003,rf0004,pc0007,sc00024,br00001,20000.0
ID_WYVJT0L3Y9M5,pol000005967,claim0002650,12617955.0,prod00015,ag00037,cob00034,rt00023,2021-06-12,ct0001,rf0005,pc0007,sc00021,br00002,352955.52
ID_ZIS65PX80P0J,pol000008495,claim0009337,4500.0,prod00005,ag00226,cob00009,rt00032,2018-05-02,ct0003,rf0001,pc0002,sc00045,br00001,392.95
ID_BOMEY9MN14TN,pol000007938,claim0008269,1100000.0,prod00015,ag00226,cob00034,rt00023,2019-11-11,ct0001,rf0001,pc0007,sc00024,br00001,7151.97
ID_BF3AIDJ84UBF,pol000006680,claim0005044,6000.0,prod00005,ag00068,cob00009,rt00032,2018-10-18,ct0003,rf0002,pc0007,sc00021,br00002,345.7
ID_9NDG6OC1NI56,pol000006000,claim0002945,100000.0,prod00015,ag00037,cob00034,rt00023,2019-07-28,ct0001,rf0002,pc0007,sc00023,br00002,2318.4
ID_QOUCMLUBPNH1,pol000006375,claim0004609,6000.0,prod00005,ag00068,cob00009,rt00032,2018-01-16,ct0003,rf0002,pc0007,sc00021,br00002,1671.0
ID_ITNDW1Y60S8F,pol000007275,claim0005992,23200.0,prod00027,ag00226,cob00031,rt00006,2019-02-08,ct0003,rf0001,pc0007,sc00024,br00001,11248.98
ID_OXUHESM38W53,pol000005944,claim0002023,5600000.0,prod00015,ag00226,cob00034,rt00023,2021-10-13,ct0001,rf0003,pc0007,sc00023,br00002,0.0
ID_6QUCMSMSMJQU,pol000011104,claim0013967,20000.0,prod00027,ag00226,cob00031,rt00006,2019-06-01,ct0003,rf0001,pc0007,sc00024,br00006,0.0
ID_RNH0MXHXIU3G,pol000005830,claim0001016,385000.0,prod00015,ag00037,cob00034,rt00023,2019-09-05,ct0001,rf0003,pc0007,sc00023,br00002,5756.83
ID_EZL8DVYBNIB4,pol000007046,claim0005590,1960000.0,prod00015,ag00037,cob00034,rt00023,2020-08-27,ct0001,rf0001,pc0007,sc00021,br00004,30729.0
ID_HDSXP95UB8H4,pol000005972,claim0002775,25000.0,prod00015,ag00037,cob00034,rt00023,2018-12-10,ct0001,rf0002,pc0007,sc00021,br00002,1291.08
ID_XAF25BR8AVJ6,pol000010973,claim0013611,25000.0,prod00027,ag00037,cob00031,rt00006,2019-11-30,ct0003,rf0001,pc0007,sc00022,br00005,1702.5
ID_7AGSIMFXDV1H,pol000006930,claim0005346,22000.0,prod00005,ag00064,cob00009,rt00032,2019-03-17,ct0003,rf0002,pc0007,sc00004,br00011,3095.62
ID_895VI2A5R2CP,pol000007308,claim0006048,500000.0,prod00027,ag00226,cob00031,rt00006,2020-07-10,ct0003,rf0002,pc0007,sc00023,br00001,158716.81
ID_L89ROU46RJFP,pol000010057,claim0011839,1600000.0,prod00027,ag00068,cob00033,rt00006,2020-08-25,ct0003,rf0004,pc0007,sc00024,br00007,882025.75
ID_CDCU007D9CEB,pol000009975,claim0011743,6000.0,prod00005,ag00226,cob00009,rt00032,2018-05-26,ct0003,rf0001,pc0007,sc00004,br00008,5980.45
ID_ZCDVJP64HRYC,pol000009430,claim0010528,800000.0,prod00027,ag00226,cob00031,rt00006,2021-08-11,ct0003,rf0002,pc0007,sc00022,br00005,0.0
ID_0N6I6PPKRVCM,pol000006063,claim0003803,100000.0,prod00015,ag00037,cob00034,rt00023,2019-11-16,ct0001,rf0003,pc0007,sc00023,br00002,0.0
ID_8I0FPSJA9ZH9,pol000009578,claim0010991,10000.0,prod00005,ag00068,cob00009,rt00032,2018-01-21,ct0001,rf0002,pc0007,sc00023,br00005,635.07
ID_I98FK0XYMF0M,pol000009271,claim0010305,0.0,prod00028,ag00226,cob00009,rt00033,2018-10-08,ct0003,rf0001,pc0007,sc00024,br00001,245.52
ID_R7AACXEAY1E4,pol000007812,claim0007537,25000.0,prod00015,ag00226,cob00034,rt00023,2018-07-17,ct0003,rf0001,pc0007,sc00023,br00001,1412.5
ID_777XINBXFIA3,pol000005933,claim0003687,3380000.0,prod00015,ag00226,cob00034,rt00023,2020-07-22,ct0001,rf0003,pc0007,sc00031,br00002,0.0
ID_BWVF0594ZX9I,pol000009817,claim0011422,737801.0,prod00021,ag00064,cob00026,rt00013,2018-09-17,ct0001,rf0002,pc0001,sc00002,br00006,3525.56
ID_JAWJP3LKWQUW,pol000009559,claim0013704,48000.0,prod00005,ag00226,cob00009,rt00032,2019-02-28,ct0001,rf0002,pc0007,sc00031,br00005,573.36
ID_DFEUZ3MNCLTK,pol000007821,claim0007620,12602366.34,prod00015,ag00037,cob00034,rt00023,2021-02-04,ct0001,rf0001,pc0007,sc00024,br00001,373600.0
ID_AHQ0TK2565A9,pol000005986,claim0002874,50000.0,prod00015,ag00037,cob00034,rt00023,2018-12-24,ct0001,rf0002,pc0007,sc00023,br00002,18046.0
ID_GN7QTZ5PAAFR,pol000006870,claim0005273,5000.0,prod00005,ag00068,cob00009,rt00032,2018-07-01,ct0003,rf0001,pc0007,sc00023,br00002,1168.67
ID_VLRC45T7QFCT,pol000008005,claim0013488,0.0,prod00015,ag00083,cob00010,rt00024,2021-07-03,ct0001,rf0002,pc0007,sc00024,br00001,68600.0
ID_AKDUM2A7RXYV,pol000010207,claim0012149,2268000.0,prod00015,ag00068,cob00034,rt00023,2019-11-10,ct0001,rf0003,pc0007,sc00023,br00007,24632.0
ID_H8EU9WC546PA,pol000005889,claim0001453,120000.0,prod00015,ag00068,cob00034,rt00023,2018-10-15,ct0001,rf0001,pc0007,sc00024,br00002,15775.0
ID_WPRPXYC36P3U,pol000009700,claim0011208,131250.0,prod00027,ag00226,cob00031,rt00006,2020-05-24,ct0003,rf0002,pc0007,sc00023,br00001,126000.0
ID_0SVYFBJDFG4V,pol000008495,claim0009563,14500.0,prod00005,ag00226,cob00010,rt00032,2018-06-25,ct0003,rf0001,pc0007,sc00024,br00001,2383.23
ID_CRZMGPDG1CHH,pol000010207,claim0012383,100000.0,prod00015,ag00068,cob00034,rt00023,2018-08-31,ct0001,rf0002,pc0007,sc00021,br00007,958.91
ID_DQ0T6PC0ENPD,pol000009478,claim0013647,6750000.0,prod00015,ag00064,cob00034,rt00023,2021-06-28,ct0001,rf0002,pc0007,sc00004,br00005,58500.0
ID_FG8EN2O9MWVF,pol000008021,claim0008621,8497117.5,prod00015,ag00037,cob00034,rt00023,2021-07-27,ct0001,rf0001,pc0007,sc00022,br00001,45000.0
ID_0JQMVHSJLV4V,pol000006738,claim0008381,0.0,prod00028,ag00037,cob00009,rt00033,2018-03-22,ct0003,rf0002,pc0007,sc00023,br00002,96.74
ID_37B7T9GR2SYC,pol000005674,claim0000558,20000.0,prod00027,ag00037,cob00010,rt00006,2020-11-13,ct0003,rf0001,pc0007,sc00024,br00002,20000.0
ID_BAPYKT2BZZG9,pol000007026,claim0005573,764400.0,prod00015,ag00226,cob00034,rt00023,2020-12-05,ct0001,rf0002,pc0007,sc00021,br00004,65680.25
ID_FOEAH46SW9WT,pol000007172,claim0005859,16500.0,prod00027,ag00226,cob00031,rt00006,2019-05-08,ct0003,rf0002,pc0007,sc00023,br00001,300.0
ID_TVJQ63UNH3W7,pol000009637,claim0011100,3864000.0,prod00002,ag00037,cob00004,rt00001,2019-10-10,ct0002,rf0001,pc0003,sc00004,br00006,5955.24
ID_BJV8MWDUSP78,pol000006571,claim0004887,4000.0,prod00005,ag00037,cob00009,rt00032,2018-07-24,ct0003,rf0002,pc0002,sc00003,br00002,226.0
ID_HDVFKCJ0RF3I,pol000007768,claim0007343,46850.0,prod00015,ag00226,cob00034,rt00023,2018-07-17,ct0001,rf0001,pc0007,sc00024,br00001,10882.4
ID_CHGYN9EGFICB,pol000008550,claim0009404,24500.0,prod00005,ag00037,cob00009,rt00032,2019-01-03,ct0003,rf0001,pc0007,sc00021,br00001,4999.05
ID_J0D6G1AYGMHY,pol000010244,claim0012415,24000.0,prod00005,ag00068,cob00009,rt00032,2018-04-21,ct0003,rf0002,pc0007,sc00023,br00007,23130.0
ID_HNF5OTQ2NQW8,pol000010635,claim0012932,1263400.0,prod00027,ag00044,cob00010,rt00006,2021-04-01,ct0003,rf0001,pc0007,sc00024,br00009,252495.4
ID_KQOVITSVKPOP,pol000009034,claim0010021,7500.0,prod00005,ag00226,cob00009,rt00032,2018-05-26,ct0003,rf0001,pc0007,sc00004,br00001,3170.12
ID_32ATQJVJCMQS,pol000010101,claim0011909,0.0,prod00008,ag00068,cob00013,rt00050,2019-09-27,ct0001,rf0002,pc0012,sc00032,br00007,4395.19
ID_LE3JBIIXZKMQ,pol000009729,claim0011248,100000.0,prod00021,ag00037,cob00026,rt00013,2019-03-26,ct0003,rf0002,pc0004,sc00040,br00006,445.0
ID_M1QLXHAKKAO6,pol000007754,claim0007273,1200000.0,prod00015,ag00064,cob00034,rt00023,2020-09-30,ct0001,rf0005,pc0002,sc00053,br00001,4581.89
ID_9B8SCFAE004C,pol000009993,claim0011765,17000.0,prod00005,ag00226,cob00009,rt00032,2018-06-10,ct0003,rf0001,pc0007,sc00023,br00006,162.0
ID_5KMQUXS0YGCW,pol000006676,claim0005041,5000.0,prod00005,ag00226,cob00009,rt00032,2018-11-05,ct0003,rf0001,pc0007,sc00021,br00002,914.18
ID_DVZZ8HTZJWID,pol000005898,claim0001527,50000.0,prod00015,ag00068,cob00034,rt00023,2018-02-21,ct0001,rf0001,pc0007,sc00023,br00002,511.0
ID_42ZGZX3LWVD9,pol000007234,claim0005936,185000.0,prod00027,ag00226,cob00031,rt00006,2019-12-24,ct0003,rf0002,pc0007,sc00022,br00001,1522.85
ID_GOV1H2E0YIBX,pol000005926,claim0001813,60000.0,prod00015,ag00037,cob00034,rt00023,2018-11-07,ct0001,rf0002,pc0007,sc00024,br00002,4224.87
ID_TSGRV53BTF8A,pol000010755,claim0013199,15000.0,prod00005,ag00044,cob00009,rt00032,2019-06-04,ct0003,rf0002,pc0007,sc00021,br00009,9900.0
ID_94M4M9JAZRR3,pol000010166,claim0013870,0.0,prod00008,ag00068,cob00013,rt00050,2021-01-02,ct0001,rf0002,pc0012,sc00034,br00007,49729.98
