policy_number,product_code,trans_date,from_date,to_date,agent,class_of_business,client_type,renewal_frequency,branch
pol000005624,prod00001,2018-01-31 17:12:30.607,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,ag00003,cob00004,ct0001,rf0002,br00002
pol000005624,prod00001,2018-01-31 17:12:30.607,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,ag00003,cob00003,ct0001,rf0002,br00002
pol000005624,prod00001,2018-01-31 17:12:30.607,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,ag00003,cob00001,ct0001,rf0002,br00002
pol000005624,prod00001,2018-01-31 17:12:30.607,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,ag00003,cob00036,ct0001,rf0002,br00002
pol000005624,prod00001,2018-01-31 17:12:30.607,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,ag00003,cob00021,ct0001,rf0002,br00002
pol000005624,prod00001,2018-01-31 17:12:30.607,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,ag00003,cob00023,ct0001,rf0002,br00002
pol000009496,prod00015,2018-01-31 17:29:46.850,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,ag00030,cob00034,ct0001,rf0002,br00005
pol000005985,prod00015,2018-01-31 17:45:59.360,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,ag00003,cob00034,ct0003,rf0002,br00002
pol000005797,prod00011,2018-01-31 17:49:30.340,2018-01-19 00:00:00.000,2018-08-31 00:00:00.000,ag00014,cob00015,ct0001,rf0002,br00002
pol000006285,prod00005,2018-01-31 17:55:17.603,2018-01-03 00:00:00.000,2018-05-02 00:00:00.000,ag00046,cob00009,ct0003,rf0001,br00002
pol000006285,prod00005,2018-01-31 17:55:17.603,2018-01-03 00:00:00.000,2018-05-02 00:00:00.000,ag00046,cob00031,ct0003,rf0001,br00002
pol000006261,prod00005,2018-01-31 18:03:36.190,2018-01-01 00:00:00.000,2018-04-30 00:00:00.000,ag00046,cob00009,ct0003,rf0001,br00002
pol000006261,prod00005,2018-01-31 18:03:36.190,2018-01-01 00:00:00.000,2018-04-30 00:00:00.000,ag00046,cob00031,ct0003,rf0001,br00002
pol000006941,prod00030,2018-01-31 18:10:41.787,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,ag00004,cob00009,ct0001,rf0002,br00002
pol000007102,prod00002,2018-01-31 18:39:44.493,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,ag00020,cob00004,ct0001,rf0002,br00001
pol000007102,prod00002,2018-01-31 18:39:44.493,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,ag00020,cob00003,ct0001,rf0002,br00001
pol000007820,prod00015,2018-01-31 18:57:36.670,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,ag00226,cob00034,ct0001,rf0002,br00001
pol000007681,prod00012,2018-01-31 19:23:12.140,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,ag00020,cob00016,ct0001,rf0003,br00001
pol000010118,prod00008,2018-01-31 19:28:10.200,2018-01-01 00:00:00.000,2020-12-31 00:00:00.000,ag00043,cob00013,ct0001,rf0002,br00007
pol000007821,prod00015,2018-01-31 19:31:23.260,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,ag00020,cob00034,ct0001,rf0003,br00001
pol000010119,prod00008,2018-01-31 19:31:59.287,2018-01-01 00:00:00.000,2021-12-31 00:00:00.000,ag00043,cob00013,ct0001,rf0002,br00007
pol000010025,prod00005,2018-02-01 09:34:20.243,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00006
pol000010025,prod00005,2018-02-01 09:34:20.243,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00226,cob00009,ct0003,rf0001,br00006
pol000008604,prod00005,2018-02-01 09:55:29.127,2018-02-12 00:00:00.000,2018-06-11 00:00:00.000,ag00226,cob00009,ct0003,rf0001,br00001
pol000008604,prod00005,2018-02-01 09:55:29.127,2018-02-12 00:00:00.000,2018-06-11 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00001
pol000008311,prod00005,2018-02-01 10:42:05.677,2018-02-03 00:00:00.000,2018-06-02 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00001
pol000008311,prod00005,2018-02-01 10:42:05.677,2018-02-03 00:00:00.000,2018-06-02 00:00:00.000,ag00226,cob00009,ct0003,rf0001,br00001
pol000005634,prod00025,2018-02-01 11:07:20.680,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,ag00004,cob00029,ct0001,rf0002,br00002
pol000010848,prod00028,2018-02-01 11:16:06.153,2018-02-03 00:00:00.000,2018-06-02 00:00:00.000,ag00226,cob00009,ct0003,rf0001,br00001
pol000008629,prod00005,2018-02-01 12:31:21.180,2018-02-03 00:00:00.000,2018-06-02 00:00:00.000,ag00226,cob00009,ct0003,rf0001,br00001
pol000008629,prod00005,2018-02-01 12:31:21.180,2018-02-03 00:00:00.000,2018-06-02 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00001
pol000009889,prod00005,2018-02-01 13:10:43.000,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00224,cob00009,ct0003,rf0002,br00006
pol000009889,prod00005,2018-02-01 13:10:43.000,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00224,cob00031,ct0003,rf0002,br00006
pol000009342,prod00031,2018-02-01 13:21:24.747,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,ag00226,cob00023,ct0003,rf0002,br00001
pol000010740,prod00021,2018-02-01 14:20:38.470,2017-12-20 00:00:00.000,2018-11-29 00:00:00.000,ag00044,cob00027,ct0003,rf0002,br00009
pol000010740,prod00021,2018-02-01 14:20:38.470,2017-12-20 00:00:00.000,2018-11-29 00:00:00.000,ag00044,cob00026,ct0003,rf0002,br00009
pol000006676,prod00005,2018-02-01 15:46:13.263,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00011,cob00009,ct0003,rf0001,br00002
pol000006676,prod00005,2018-02-01 15:46:13.263,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00011,cob00031,ct0003,rf0001,br00002
pol000008621,prod00005,2018-02-01 15:54:26.640,2018-02-02 00:00:00.000,2018-06-01 00:00:00.000,ag00054,cob00009,ct0003,rf0001,br00001
pol000008621,prod00005,2018-02-01 15:54:26.640,2018-02-02 00:00:00.000,2018-06-01 00:00:00.000,ag00054,cob00031,ct0003,rf0001,br00001
pol000010026,prod00005,2018-02-01 16:04:01.487,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00012,cob00031,ct0001,rf0002,br00006
pol000010026,prod00005,2018-02-01 16:04:01.487,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00012,cob00009,ct0001,rf0002,br00006
pol000009890,prod00005,2018-02-01 16:16:07.747,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00012,cob00009,ct0003,rf0001,br00006
pol000009890,prod00005,2018-02-01 16:16:07.747,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00012,cob00031,ct0003,rf0001,br00006
pol000007765,prod00015,2018-02-01 16:27:01.310,2018-01-01 00:00:00.000,2018-04-30 00:00:00.000,ag00023,cob00034,ct0001,rf0001,br00001
pol000009634,prod00002,2018-02-01 16:35:00.987,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00034,cob00004,ct0002,rf0001,br00006
pol000009642,prod00002,2018-02-01 16:49:47.413,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00226,cob00004,ct0002,rf0002,br00006
pol000010400,prod00005,2018-02-01 16:50:27.813,2017-10-01 00:00:00.000,2018-09-30 00:00:00.000,ag00043,cob00031,ct0003,rf0002,br00007
pol000010400,prod00005,2018-02-01 16:50:27.813,2017-10-01 00:00:00.000,2018-09-30 00:00:00.000,ag00043,cob00009,ct0003,rf0002,br00007
pol000010934,prod00005,2018-02-01 16:52:30.570,2018-02-08 00:00:00.000,2018-06-07 00:00:00.000,ag00084,cob00009,ct0003,rf0001,br00001
pol000010934,prod00005,2018-02-01 16:52:30.570,2018-02-08 00:00:00.000,2018-06-07 00:00:00.000,ag00084,cob00031,ct0003,rf0001,br00001
pol000009642,prod00002,2018-02-01 16:56:56.310,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00226,cob00004,ct0002,rf0002,br00006
pol000009040,prod00028,2018-02-01 16:59:40.790,2018-02-08 00:00:00.000,2018-06-07 00:00:00.000,ag00084,cob00009,ct0003,rf0001,br00001
pol000008901,prod00005,2018-02-01 17:25:05.100,2017-11-01 00:00:00.000,2018-02-28 00:00:00.000,ag00023,cob00009,ct0001,rf0001,br00001
pol000008901,prod00005,2018-02-01 17:25:05.100,2017-11-01 00:00:00.000,2018-02-28 00:00:00.000,ag00023,cob00031,ct0001,rf0001,br00001
pol000006545,prod00005,2018-02-02 09:28:28.063,2018-01-01 00:00:00.000,2018-02-28 00:00:00.000,ag00011,cob00009,ct0003,rf0003,br00002
pol000006545,prod00005,2018-02-02 09:28:28.063,2018-01-01 00:00:00.000,2018-02-28 00:00:00.000,ag00011,cob00031,ct0003,rf0003,br00002
pol000006545,prod00005,2018-02-02 09:28:28.063,2018-01-01 00:00:00.000,2018-02-28 00:00:00.000,ag00011,cob00011,ct0003,rf0003,br00002
pol000009041,prod00005,2018-02-02 09:42:06.267,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00226,cob00031,ct0003,rf0002,br00001
pol000009041,prod00005,2018-02-02 09:42:06.267,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00226,cob00009,ct0003,rf0002,br00001
pol000009578,prod00005,2018-02-02 09:45:54.363,2018-01-30 00:00:00.000,2018-10-25 00:00:00.000,ag00058,cob00009,ct0001,rf0002,br00005
pol000009578,prod00005,2018-02-02 09:45:54.363,2018-01-30 00:00:00.000,2018-10-25 00:00:00.000,ag00058,cob00031,ct0001,rf0002,br00005
pol000009863,prod00005,2018-02-02 10:00:51.227,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00033,cob00009,ct0003,rf0001,br00006
pol000009863,prod00005,2018-02-02 10:00:51.227,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00033,cob00031,ct0003,rf0001,br00006
pol000007764,prod00015,2018-02-02 10:27:44.110,2018-01-01 00:00:00.000,2018-04-30 00:00:00.000,ag00023,cob00034,ct0001,rf0001,br00001
pol000010938,prod00005,2018-02-02 10:51:54.857,2017-11-24 00:00:00.000,2018-03-23 00:00:00.000,ag00226,cob00009,ct0003,rf0001,br00001
pol000010938,prod00005,2018-02-02 10:51:54.857,2017-11-24 00:00:00.000,2018-03-23 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00001
pol000008818,prod00005,2018-02-02 11:26:53.950,2018-02-02 00:00:00.000,2018-06-01 00:00:00.000,ag00092,cob00031,ct0003,rf0001,br00001
pol000008818,prod00005,2018-02-02 11:26:53.950,2018-02-02 00:00:00.000,2018-06-01 00:00:00.000,ag00092,cob00009,ct0003,rf0001,br00001
pol000008902,prod00028,2018-02-02 11:37:12.740,2018-02-02 00:00:00.000,2018-06-01 00:00:00.000,ag00092,cob00009,ct0003,rf0001,br00001
pol000005342,prod00002,2018-02-02 11:59:33.070,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00003,cob00003,ct0001,rf0001,br00002
pol000005342,prod00002,2018-02-02 11:59:33.070,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00003,cob00002,ct0001,rf0001,br00002
pol000005342,prod00002,2018-02-02 11:59:33.070,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00003,cob00004,ct0001,rf0001,br00002
pol000005342,prod00002,2018-02-02 11:59:33.070,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00003,cob00001,ct0001,rf0001,br00002
pol000007784,prod00015,2018-02-02 12:10:23.403,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00023,cob00034,ct0001,rf0001,br00001
pol000009042,prod00005,2018-02-02 12:12:35.233,2018-01-21 00:00:00.000,2018-05-20 00:00:00.000,ag00180,cob00009,ct0003,rf0001,br00001
pol000009042,prod00005,2018-02-02 12:12:35.233,2018-01-21 00:00:00.000,2018-05-20 00:00:00.000,ag00180,cob00031,ct0003,rf0001,br00001
pol000008832,prod00005,2018-02-02 12:38:05.320,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00008,cob00009,ct0003,rf0001,br00002
pol000008832,prod00005,2018-02-02 12:38:05.320,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00008,cob00031,ct0003,rf0001,br00002
pol000009818,prod00021,2018-02-02 13:09:37.673,2018-02-02 00:00:00.000,2019-02-01 00:00:00.000,ag00226,cob00027,ct0003,rf0002,br00006
pol000009818,prod00021,2018-02-02 13:09:37.673,2018-02-02 00:00:00.000,2019-02-01 00:00:00.000,ag00226,cob00026,ct0003,rf0002,br00006
pol000007794,prod00015,2018-02-02 14:33:52.217,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00153,cob00034,ct0001,rf0001,br00001
pol000008038,prod00029,2018-02-02 14:46:03.400,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00001
pol000009857,prod00005,2018-02-02 14:48:30.103,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00032,cob00031,ct0003,rf0001,br00006
pol000009857,prod00005,2018-02-02 14:48:30.103,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00032,cob00009,ct0003,rf0001,br00006
pol000009859,prod00005,2018-02-02 14:55:56.813,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00032,cob00031,ct0003,rf0001,br00006
pol000009859,prod00005,2018-02-02 14:55:56.813,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00032,cob00009,ct0003,rf0001,br00006
pol000010999,prod00005,2018-02-02 15:00:55.097,2018-02-02 00:00:00.000,2019-01-31 00:00:00.000,ag00226,cob00009,ct0003,rf0002,br00005
pol000010999,prod00005,2018-02-02 15:00:55.097,2018-02-02 00:00:00.000,2019-01-31 00:00:00.000,ag00226,cob00031,ct0003,rf0002,br00005
pol000005346,prod00002,2018-02-02 15:25:57.433,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00006,cob00004,ct0001,rf0001,br00002
pol000010402,prod00005,2018-02-02 15:31:27.473,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00043,cob00009,ct0003,rf0002,br00007
pol000010402,prod00005,2018-02-02 15:31:27.473,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00043,cob00031,ct0003,rf0002,br00007
pol000005340,prod00002,2018-02-02 16:06:18.347,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00006,cob00004,ct0001,rf0001,br00002
pol000005340,prod00002,2018-02-02 16:06:18.347,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00006,cob00001,ct0001,rf0001,br00002
pol000005340,prod00002,2018-02-02 16:06:18.347,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00006,cob00003,ct0001,rf0001,br00002
pol000005340,prod00002,2018-02-02 16:06:18.347,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00006,cob00002,ct0001,rf0001,br00002
pol000009594,prod00005,2018-02-02 16:08:27.800,2018-02-02 00:00:00.000,2019-01-31 00:00:00.000,ag00226,cob00009,ct0003,rf0002,br00005
pol000009594,prod00005,2018-02-02 16:08:27.800,2018-02-02 00:00:00.000,2019-01-31 00:00:00.000,ag00226,cob00031,ct0003,rf0002,br00005
pol000010404,prod00028,2018-02-02 16:13:51.930,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00043,cob00009,ct0003,rf0002,br00007
pol000009383,prod00034,2018-02-02 16:19:41.567,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00023,cob00036,ct0001,rf0002,br00001
pol000009891,prod00005,2018-02-02 16:20:40.170,2018-02-02 00:00:00.000,2018-05-31 00:00:00.000,ag00033,cob00009,ct0003,rf0001,br00006
pol000009891,prod00005,2018-02-02 16:20:40.170,2018-02-02 00:00:00.000,2018-05-31 00:00:00.000,ag00033,cob00031,ct0003,rf0001,br00006
pol000007143,prod00002,2018-02-02 16:33:27.937,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00002,cob00004,ct0001,rf0002,br00001
pol000009974,prod00005,2018-02-02 16:36:02.887,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00033,cob00009,ct0003,rf0001,br00006
pol000009974,prod00005,2018-02-02 16:36:02.887,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00033,cob00031,ct0003,rf0001,br00006
pol000008694,prod00005,2018-02-02 16:40:56.500,2018-02-23 00:00:00.000,2018-06-22 00:00:00.000,ag00226,cob00009,ct0001,rf0001,br00001
pol000008694,prod00005,2018-02-02 16:40:56.500,2018-02-23 00:00:00.000,2018-06-22 00:00:00.000,ag00226,cob00031,ct0001,rf0001,br00001
pol000008638,prod00005,2018-02-03 08:19:00.513,2018-02-09 00:00:00.000,2018-06-08 00:00:00.000,ag00086,cob00031,ct0003,rf0001,br00001
pol000008638,prod00005,2018-02-03 08:19:00.513,2018-02-09 00:00:00.000,2018-06-08 00:00:00.000,ag00086,cob00009,ct0003,rf0001,br00001
pol000008600,prod00005,2018-02-03 08:49:35.483,2018-02-12 00:00:00.000,2018-06-11 00:00:00.000,ag00183,cob00031,ct0003,rf0001,br00001
pol000008600,prod00005,2018-02-03 08:49:35.483,2018-02-12 00:00:00.000,2018-06-11 00:00:00.000,ag00183,cob00009,ct0003,rf0001,br00001
pol000008645,prod00005,2018-02-03 10:10:39.330,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00086,cob00009,ct0003,rf0001,br00001
pol000008645,prod00005,2018-02-03 10:10:39.330,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00086,cob00031,ct0003,rf0001,br00001
pol000008903,prod00005,2018-02-03 12:32:54.890,2018-02-03 00:00:00.000,2018-10-02 00:00:00.000,ag00226,cob00009,ct0003,rf0002,br00001
pol000008903,prod00005,2018-02-03 12:32:54.890,2018-02-03 00:00:00.000,2018-10-02 00:00:00.000,ag00226,cob00031,ct0003,rf0002,br00001
pol000008904,prod00005,2018-02-03 13:24:43.527,2017-12-16 00:00:00.000,2018-07-03 00:00:00.000,ag00226,cob00009,ct0001,rf0001,br00001
pol000008904,prod00005,2018-02-03 13:24:43.527,2017-12-16 00:00:00.000,2018-07-03 00:00:00.000,ag00226,cob00031,ct0001,rf0001,br00001
pol000008489,prod00005,2018-02-03 13:57:40.997,2018-02-03 00:00:00.000,2018-06-02 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00001
pol000008489,prod00005,2018-02-03 13:57:40.997,2018-02-03 00:00:00.000,2018-06-02 00:00:00.000,ag00226,cob00009,ct0003,rf0001,br00001
pol000009777,prod00015,2018-02-04 10:24:49.470,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00079,cob00034,ct0001,rf0002,br00006
pol000008796,prod00005,2018-02-04 11:13:14.547,2018-02-23 00:00:00.000,2018-06-30 00:00:00.000,ag00226,cob00009,ct0003,rf0001,br00001
pol000008796,prod00005,2018-02-04 11:13:14.547,2018-02-23 00:00:00.000,2018-06-30 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00001
pol000009867,prod00005,2018-02-04 11:17:07.280,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00122,cob00031,ct0003,rf0001,br00006
pol000009867,prod00005,2018-02-04 11:17:07.280,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00122,cob00009,ct0003,rf0001,br00006
pol000011020,prod00005,2018-02-04 11:22:49.627,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00122,cob00031,ct0003,rf0001,br00006
pol000011020,prod00005,2018-02-04 11:22:49.627,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00122,cob00009,ct0003,rf0001,br00006
pol000009778,prod00015,2018-02-04 11:56:59.097,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00034,cob00034,ct0002,rf0002,br00006
pol000009780,prod00015,2018-02-04 12:10:51.533,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00226,cob00034,ct0001,rf0002,br00006
pol000009892,prod00005,2018-02-04 12:33:13.693,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00079,cob00009,ct0003,rf0002,br00006
pol000009892,prod00005,2018-02-04 12:33:13.693,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00079,cob00031,ct0003,rf0002,br00006
pol000007566,prod00025,2018-02-04 13:11:26.953,2018-01-31 00:00:00.000,2018-07-11 00:00:00.000,ag00082,cob00029,ct0001,rf0002,br00001
pol000007566,prod00025,2018-02-04 13:16:47.207,2018-01-31 00:00:00.000,2018-07-11 00:00:00.000,ag00082,cob00029,ct0001,rf0002,br00001
pol000009803,prod00001,2018-02-04 15:13:22.010,2018-02-01 00:00:00.000,2018-04-30 00:00:00.000,ag00032,cob00004,ct0001,rf0003,br00006
pol000009730,prod00021,2018-02-04 15:29:49.937,2018-02-01 00:00:00.000,2018-04-30 00:00:00.000,ag00032,cob00026,ct0001,rf0003,br00006
pol000005944,prod00015,2018-02-05 08:33:05.643,2018-02-01 00:00:00.000,2018-10-31 00:00:00.000,ag00005,cob00034,ct0001,rf0002,br00002
pol000011080,prod00005,2018-02-05 09:07:39.020,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00043,cob00031,ct0003,rf0002,br00007
pol000011080,prod00005,2018-02-05 09:07:39.020,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00043,cob00009,ct0003,rf0002,br00007
pol000008905,prod00005,2018-02-05 09:15:54.847,2018-02-05 00:00:00.000,2019-02-04 00:00:00.000,ag00226,cob00031,ct0003,rf0002,br00001
pol000008905,prod00005,2018-02-05 09:15:54.847,2018-02-05 00:00:00.000,2019-02-04 00:00:00.000,ag00226,cob00009,ct0003,rf0002,br00001
pol000010405,prod00005,2018-02-05 09:40:22.540,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00043,cob00009,ct0003,rf0002,br00007
pol000010405,prod00005,2018-02-05 09:40:22.540,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00043,cob00031,ct0003,rf0002,br00007
pol000006380,prod00005,2018-02-05 09:43:14.333,2018-02-01 00:00:00.000,2018-12-31 00:00:00.000,ag00005,cob00031,ct0003,rf0002,br00002
pol000006380,prod00005,2018-02-05 09:43:14.333,2018-02-01 00:00:00.000,2018-12-31 00:00:00.000,ag00005,cob00009,ct0003,rf0002,br00002
pol000008908,prod00028,2018-02-05 09:44:07.650,2018-02-05 00:00:00.000,2019-02-04 00:00:00.000,ag00226,cob00009,ct0003,rf0002,br00001
pol000009922,prod00031,2018-02-05 09:53:10.190,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,ag00226,cob00023,ct0001,rf0002,br00006
pol000009920,prod00031,2018-02-05 09:54:17.350,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,ag00226,cob00023,ct0003,rf0002,br00006
pol000009923,prod00031,2018-02-05 09:55:14.600,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,ag00226,cob00023,ct0003,rf0002,br00006
pol000010409,prod00028,2018-02-05 09:59:29.437,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00043,cob00009,ct0003,rf0002,br00007
pol000009922,prod00031,2018-02-05 10:11:41.773,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,ag00226,cob00023,ct0001,rf0002,br00006
pol000006628,prod00005,2018-02-05 10:17:47.797,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00005,cob00031,ct0003,rf0002,br00002
pol000006628,prod00005,2018-02-05 10:17:47.797,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00005,cob00009,ct0003,rf0002,br00002
pol000009920,prod00031,2018-02-05 10:21:04.333,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,ag00226,cob00023,ct0003,rf0002,br00006
pol000006499,prod00005,2018-02-05 10:23:41.083,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00011,cob00009,ct0003,rf0001,br00002
pol000006499,prod00005,2018-02-05 10:23:41.083,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00011,cob00031,ct0003,rf0001,br00002
pol000009923,prod00031,2018-02-05 10:39:49.147,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,ag00226,cob00023,ct0003,rf0002,br00006
pol000009046,prod00005,2018-02-05 11:28:42.950,2018-02-09 00:00:00.000,2019-02-08 00:00:00.000,ag00226,cob00009,ct0003,rf0002,br00001
pol000009046,prod00005,2018-02-05 11:28:42.950,2018-02-09 00:00:00.000,2019-02-08 00:00:00.000,ag00226,cob00031,ct0003,rf0002,br00001
pol000008708,prod00005,2018-02-05 11:30:39.197,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00023,cob00031,ct0003,rf0001,br00001
pol000008708,prod00005,2018-02-05 11:30:39.197,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00023,cob00009,ct0003,rf0001,br00001
pol000009994,prod00005,2018-02-05 11:36:50.103,2018-01-01 00:00:00.000,2018-04-30 00:00:00.000,ag00080,cob00009,ct0003,rf0001,br00008
pol000009994,prod00005,2018-02-05 11:36:50.103,2018-01-01 00:00:00.000,2018-04-30 00:00:00.000,ag00080,cob00031,ct0003,rf0001,br00008
pol000005863,prod00015,2018-02-05 11:44:26.093,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00006,cob00034,ct0001,rf0001,br00002
